source,symbol,link,date,title,content
머니투데이,058970,/news/news_read.nhn?article_id=0003877121&office_id=008&mode=search&query=엠로&page=1,2017-05-24 09:56,"엠로, 'Industry 4.0, 구매의 역할' 구매 전략 세미나 개최","[머니투데이 이원광 기자] '공급망 관리'(SCM·Supply Chain Management) 전문기업 엠로가 구매 전략 세미나 'Industry 4.0 & 인공지능 시대, 구매의 역할을 재조명하다'를 개최한다고 24일 밝혔다. 올해로 6회를 맞은 이번 행사는 해마다 각 기업의 구매 담당자 등 1000여명이 참석하는 국내 대표 구매 분야 세미나다. 다음달 20일 서울 서초구 양재동 더케이호텔 아트홀에서 개최되며, 구매 영역에서 4차 산업혁명이 가져올 변화에 대해 집중 조명할 계획이다. 김용학 연세대 총장이 '생각의 네트워킹'이라는 주제로 기조 연설하며, 감동근 아주대 전자공학과 교수가 '인공지능 시대를 어떻게 준비할까'라는 주제로 발표한다. 구매 영역에서는 최정욱 국민대 경영학과 교수가 '4차 산업혁명 하의 구매의 변화와 새로운 역할'에 대해 발표한다. 또 시스템 성능관리 소프트웨어 전문기업 엑셈이 '빅데이터를 통한 구매의 발전'에 대해 발표하며, 엠로는 '클라우드를 통한 간접 구매 혁신'에 대해 발표를 이어간다. 또 현대다이모스와 삼성SDS 등 IT 기술 기반의 구매 분야 혁신 사례를 소개한다. 엠로 관계자는 ""이번 세미나는 각 분야의 전문가로부터 4차 산업혁명의 시대에 구매의 미래와 역할의 변화를 살펴보는 자리가 될 것""이라고 말했다. 이번 세미나는 무료로 진행되며, 다음달 16일까지 엠로 홈페이지를 통해 사전 등록하면 참여 가능하다. textlinktopstart textlinktopend textlinkstart"
아시아경제,058970,/news/news_read.nhn?article_id=0003734354&office_id=277&mode=search&query=엠로&page=1,2016-04-25 13:06,"엠로, 28일 코넥스시장 신규상장","[아시아경제 박선미 기자]한국거래소(이사장 최경수)는 엠로의 코넥스시장 신규상장을 승인했다고 25일 밝혔다. 이에 따라 엠로는 오는 28일부터 매매거래가 개시된다. 엠로는 소프트웨어 개발 및 공급업체로 지난해 매출액 230억9600만원, 영업이익 10억3800만원을 기록했다. 1주당 평가가격은 4500원, 액면가는 500원이다."
머니투데이,058970,/news/news_read.nhn?article_id=0003994792&office_id=008&mode=search&query=엠로&page=1,2018-01-18 13:44,"엠로, 웹 기반 업무지원 솔루션 '스마트데이터그리드' GS인증","[머니투데이 이원광 기자] '공급망 관리'(SCM·Supply Chain Management) 전문기업 엠로가 웹 기반 업무지원 솔루션 '스마트데이터그리드'에 대해 GS인증을 획득했다고 18일 밝혔다. '스마트데이터그리드'는 웹상에서 엑셀과 같은 업무 지원을 하는 유∙무선 통합 솔루션이다. 해당 제품을 통해 데이터 정리 및 분류는 물론, 시각적 차트 등을 표현할 수 있으며 다수 사용자와 데이터 및 작업 결과를 공유할 수 있다. 특히, '피벗 테이블', '필터링' 등 검색 및 편집 기능을 갖추고 있으며, 대량의 데이터를 빠르게  계산·분석해 사용자의 업무 처리 속도를 높여 준다고 회사 측은 설명했다. 별도의 추가 작업 없이 PC는 물론 모바일에서도 사용 가능하며, IE∙크롬∙파이어폭스∙사파리 등 다양한 브라우저 환경에서도 쓸 수 있다. '스마트데이터그리드'는 엠로의 주력 제품인 구매 공급망 관리 솔루션 '스마트스위트 솔루션'에 탑재돼 현대위아, LG화학, SK이노베이션, 두산중공업 등 30여개 기업에 공급되고 있다. 특히, 인젠트 등 소프트웨어 개발기업도 해당 제품을 채택하는 등 애플리케이션 인터페이스(UI) 개발 시장에도 빠르게 안착하고 있다고 회사 측은 설명했다. 엠로 관계자는 ""'스마트데이터그리드'가 국가 기관의 품질 보장 제도인 GS 인증을 획득하며 시장에서 기술력을 더욱 인정받게 됐다""며 ""올해부터 판매를 본격화할 것""이라고 말했다."
머니투데이,058970,/news/news_read.nhn?article_id=0004027941&office_id=008&mode=search&query=엠로&page=1,2018-03-25 14:47,엠로 4년 연속 매출 성장&hellip;삼성등 130개 고객사 확보,"[머니투데이 이원광 기자] [엠로, 지난해 매출액 287억 전년비 66% 증가…클라우드 기반 솔루션으로 수익성 개선 '총력'] 엠로가 기업의 구매 업무를 지원하는 솔루션 사업을 앞세워 4년 연속 성장을 이어가고 있다. 향후 운영 비용을 최소화한 클라우드 기반 구매지원 솔루션 등 신사업을 앞세워 수익성 개선에 총력을 기울인다는 방침이다. 25일 관련업계에 따르면, 지난해 엠로의 매출액은 287억원으로 전년 대비 5.7% 증가했다. 솔루션 사업에 집중하기 위해 장비 사업을 청산했던 2013년 이후 4년 연속 성장을 기록한 것으로, 이 기간 66.3%의 매출액 증가를 보였다. 지난해 영업이익은 7억4900만원으로, 전년 대비 7.2% 증가하며 외형뿐 아니라 내실도 챙겼다는 평이다. 꾸준한 성장세의 일등 공신은 주력 제품인 '스마트스위트'(SMARTsuite)다. 제품 생산에서 유통까지 전 과정에 걸쳐 협력업체와 업무 정보를 공유하며 제품 구매, 적기 납품, 재고 관리 등에서 최적화된 의사결정을 돕는 솔루션이다. 특히 '스마트스위트'는 구매 효율화 영역에서 강점을 보인다고 회사 측은 강조했다. 고객사들은 '스마트스위트'를 활용해 수천 개에 달하는 협력업체를 비교·분석하고, 자사 업무에 최적화된 물품 및 서비스를 구매할 수 있다. 엠로는 현재 삼성과 현대차, LG, SK, 포스코, 두산, 아모레퍼시픽, 한국전력 등 130개사에 해당 제품을 공급하고 있다. 엠로는 올해 지속적인 외형 성장과 더불어, 수익성 개선에 주력한다는 계획이다. 특히 클라우드 기반 구매전문 솔루션의 경쟁력을 강화하는 데 힘쓰고 있다. 해당 제품은 클라우드 공간에 설치 및 운영되는 솔루션으로 별도의 관리 인력을 투입할 필요가 없어, 회사 수익성을 개선할 것으로 기대를 모은다. 해외 판로 개척에도 힘쓰고 있다. 엠로는 지난해 9월 싱가포르 물류기업 ST로지스틱스와 '스마트스위트' 공급 계약에 체결하며, 국산 간접구매 솔루션 중 처음으로 해외에 수출하는 성과를 이뤄냈다. 엠로는 향후 글로벌 IT(정보통신) 기업인 'NEC'와 전략적 협력을 통해 해외 고객사를 넓히는 데 힘쓴다는 계획이다. 엠로 관계자는 ""지난해 연구개발비에 51억원을 투입하며 제품 경쟁력을 강화하는 데 힘썼다""며 ""끊임없는 연구개발로 아시아를 대표하는 구매 솔루션 전문기업으로 자리매김할 것""이라고 말했다."
머니투데이,058970,/news/news_read.nhn?article_id=0003968045&office_id=008&mode=search&query=엠로&page=1,2017-11-22 15:50,"엠로, '개발 구매 SCM 솔루션'으로 과기부 장관상 수상","[머니투데이 이원광 기자] '공급망 관리'(SCM·Supply Chain Management) 솔루션 전문기업 엠로가 과학기술정보통신부가 주최하는 '2017년 SW 분야 R&D 성과발표회'에서 과학기술정보통신부 장관상을 수상했다고 22일 밝혔다 이번 발표회는 SW 핵심기술을 개발한 연구자와 기관을 선정하고, 이들 기술의 해외 진출을 장려하기 위해 마련된 행사다. 엠로는 2015년 10월부터 2년간 미래부 국책사업인 '대한민국 부품산업 경쟁우위를 바탕으로 한 글로벌 Best Practice 부품산업용 개발구매 SCM 솔루션 개발'을 성공적으로 수행한 점이 높은 점수를 받았다. 엠로는 SCM 솔루션 기업 중 최초로 '부품 산업용 개발 구매 SCM 솔루션'을 시장에 출시했으며, HTML5 기반의 웹 컴포넌트 사양을 글로벌 경쟁사들보다 먼저 자사의 솔루션에 적용했다. 엠로의 '부품 산업용 개발 구매 SCM 솔루션'은 국내에서 지난 2년간 약 125억원의 수주 계약을 이끌었으며, 지난 9월 싱가포르 물류기업 ST로지스틱스에도 수출되는 등 사업 영역을 국내에서 해외로 확대하고 있다. 또 중국, 인도네시아, 베트남, 말레이시아, 미국 등 해외 시장 진출도 적극 추진하고 있다. 고동휘 엠로 부사장은 ""기업 간 경쟁이 기업 대 기업의 1대 1 구도에서 협력사를 포함한 공급망 대 공급망으로 펼쳐지고 있다""며 ""제품 설계 및 개발 단계부터 협력사와 협업이 중요하다""고 말했다. 이어 ""'부품 산업용 개발 구매 SCM 솔루션'은 제품 개발 초기부터 협력사와 협력해 공급망 전체의 경쟁력을 높이는 솔루션""이라고 덧붙였다."
머니투데이,058970,/news/news_read.nhn?article_id=0003940742&office_id=008&mode=search&query=엠로&page=1,2017-09-26 10:39,"엠로, 싱가포르 ST로지스틱스와 '스마트스위트' 공급 계약","[머니투데이 이원광 기자] 엠로는 싱가포르 물류기업 ST로지스틱스와 구매 공급망관리(SCM) 솔루션 '스마트스위트'를 공급하는 계약을 체결했다고 26일 밝혔다. '스마트스위트'는 조달 및 구매 현황, 재고, 공급사 등을 한 눈에 보고 관리할 수 있는 구매 SCM 솔루션이다. 구매 업무 효율 및 생산성을 증대시키고, 투명한 공급 체계를 확보해 기업 내 불필요한 비용 부담을 줄일 수 있다는게 회사 측의 설명이다. 또 조달, 전략, 개발, 협업 등 구매 영역에서 다양한 솔루션을 제공한다고 회사 측은 강조했다. 현재 삼성과 현대자동차, LG, SK, 포스코, 두산, 아모레퍼시픽, 한국전력 등이 '스마트스위트'를 도입해 사용 중이다. 이번 수출은 국산 구매 SCM 솔루션이 해외 시장에 진출한 첫 번째 사례라고 회사 측은 밝혔다. 또 동남아시아 ICT 분야에서 영향력이 큰 NEC와 전략적 협력을 통해 이같은 성과를 이뤄냈다고 덧붙였다. 엠로 관계자는 ""해외 파트너사와 전략적 협력을 통해 세계 경제의 중심으로 떠오르는 중화권 시장에 진출했다는 점에서 의미가 크다""라며 ""이번 공급 계약을 계기로 중국과 동남아시아 등 해외 진출에 박차를 가할 것""이라고 말했다."
한국경제,058970,/news/news_read.nhn?article_id=0003584366&office_id=015&mode=search&query=엠로&page=1,2016-04-25 11:44,"엠로, 28일 코넥스 신규 상장","[ 박상재 기자  ] 한국거래소는 엠로의 코넥스시장 신규 상장을 승인, 오는 28일부터 매매거래가 가능하다고 25일 밝혔다. 엠로는 소프트웨어 개발 및 공급 업체다. 주당 평가가격은 4500원(액면가 500원)이며 지정자문인은 키움증권이다. 박상재 한경닷컴 기자"
뉴시스,058970,/news/news_read.nhn?article_id=0007195352&office_id=003&mode=search&query=엠로&page=1,2016-04-28 09:36,엠로 코넥스시장 신규상장 기념식,"【서울=뉴시스】한국거래소 코스닥시장본부는 28일 오전 서울 여의도 서울사옥 홍보관에서 기업용 구매 SCM구축 전문업체인 엠로의 코넥스시장 신규상장 기념식을 개최했다. 왼쪽부터 임승원 한국IR협의회 부회장, 김재준 한국거래소 코스닥시장위원회 위원장, 송재민 엠로 대표이사, 권용원 키움증권 대표이사, 김종문 코넥스협회 수석부회장이 기념촬영을 하고 있다. 2016.04.28. (사진=한국거래소 제공)"
이데일리,058970,/news/news_read.nhn?article_id=0003531075&office_id=018&mode=search&query=엠로&page=1,2016-04-28 09:27,[포토]엠로 코넥스시장 신규상장 기념식,"[이데일리 유재희 기자] 한국거래소 코스닥시장본부는 28일 오전 서울사옥 홍보관에서 기업용 구매 SCM구축 전문업체인 엠로의 코넥스시장 신규상장 기념식을 개최했다. 왼쪽부터 임승원 한국IR협의회 부회장, 김재준 한국거래소 코스닥시장위원회 위원장, 송재민 엠로 대표이사, 권용원 키움증권 대표이사, 김종문 코넥스협회 수석부회장"
서울경제,058970,/news/news_read.nhn?article_id=0002816301&office_id=011&mode=search&query=엠로&page=1,2016-04-08 17:46,"거래소, (주)엠로 코넥스시장 신규 상장신청서 접수",한국거래소는 (주)엠로의 코넥스시장 신규상장신청서를 접수했다고 8일 밝혔다. 거래소는 약 2주간 상장심사를 거쳐 상장승인 여부를 결정할 예정이다. 소프트웨어 개발사인 엠로의 지난해 매출액은 230억원에 순이익은 11억원이었다. 자기자본은 108억원이다. 지정자문인은 키움증권이 맡았다.
