source,symbol,link,date,title,content
뉴시스,267810,/news/news_read.nhn?article_id=0007923443&office_id=003&mode=search&query=앙츠&page=1,2017-04-28 11:36,앙츠 코넥스시장 신규상장 기념식,"【서울=뉴시스】한국거래소 코스닥시장본부는 28일 오전 서울 여의도 서울사옥 홍보관에서 아이폰 등 모바일기기 수리서비스를 제공하는 회사인 앙츠의 코넥스시장 신규상장기념식을 개최했다. 왼쪽부터 최규준 한국IR협의회 부회장, 이의준 벤처기업협회 부회장, 김재준 한국거래소 코스닥시장위원회 위원장, 박창진 앙츠 대표이사, 김성현 KB증권 IB총괄 부사장, 김혜경 코넥스협회 부회장이 기념촬영을 하고 있다. 2017.04.28. (사진=한국거래소 제공)"
뉴스1,267810,/news/news_read.nhn?article_id=0002702748&office_id=421&mode=search&query=앙츠&page=1,2017-04-28 11:44,(주)앙츠 코넥스시장 신규상장기념식,"한국거래소 코스닥시장본부는 28일 오전 서울사옥 홍보관에서 (주)앙츠의 코넥스시장 신규상장기념식을 개최했다. 상장기념패 전달 후 최규준 한국IR협의회 부회장(왼쪽부터), 이의준 벤처기업협회 부회장, 김재준 한국거래소 코스닥시장위원회 위원장, 박창진 (주)앙츠 대표이사, 김성현 KB증권 IB총괄 부사장, 김혜경 코넥스협회 부회장이 기념촬영을 하고 있다. (한국거래소 제공) 2017.4.28/뉴스1"
아시아경제,267810,/news/news_read.nhn?article_id=0003984918&office_id=277&mode=search&query=앙츠&page=1,2017-04-28 13:30,"거래소, 앙츠 코넥스 신규상장 기념식 개최",[아시아경제 임혜선 기자]한국거래소 코스닥시장본부는 28일 오전10시30분부터 서울사옥 홍보관에서 아이폰 등 모바일기기 수리서비스를 제공하는 회사인 앙츠의 코넥스시장 신규상장기념식을 개최했다.
파이낸셜뉴스,267810,/news/news_read.nhn?article_id=0004008936&office_id=014&mode=search&query=앙츠&page=1,2018-04-25 10:16,"[fnRASSI]앙츠, 당일 거래량 증가하며 6거래일 하락세 지속","앙츠(267810)의 당일 거래량이 최근 5거래일 거래량의 최고치를 경신했다. 그리고 현재 1.03% 내린 2,400원에 거래중이며 6일 연속 하락흐름을 보이고 있다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다."
연합뉴스,267810,/news/news_read.nhn?article_id=0009216421&office_id=001&mode=search&query=앙츠&page=1,2017-04-25 13:39,"에스와이제이&middot;앙츠, 코넥스 상장","(서울=연합뉴스) 권수현 기자 = 한국거래소는 에스와이제이와 앙츠의 코넥스시장 신규상장을 승인했다고 25일 밝혔다. 에스와이제이는 2014년 만들어진 의류업체로 지난해 크라우드펀딩을 통해 자금조달에 성공했다. 작년 실적은 매출액 129억원, 영업이익 21억원이다. 크라우드펀딩 성공기업으로서는 코넥스 시장에 상장하는 첫 사례로 내달 2일부터 매매를 시작한다. 앙츠는 휴대전화 등 모바일기기 수리 업체로 오는 28일부터 거래가 개시된다. 2015년 5월 설립돼 작년에 매출액 225억원, 영업익 6억원의 실적을 냈다."
한국경제,267810,/news/news_read.nhn?article_id=0003760541&office_id=015&mode=search&query=앙츠&page=1,2017-04-25 13:54,"앙츠, 28일 코넥스시장 상장","한국거래소는 25일 기계 및 장비 수리업체인 앙츠의 코넥스시장 신규 상장을 승인, 오는 28일부터 주식매매 거래가 가능하다고 밝혔다. 앙츠의 주당 평가가격은 7110원(액면가 5000원)이며, 지정자문사는 KB증권이다."
이데일리,267810,/news/news_read.nhn?article_id=0003808671&office_id=018&mode=search&query=앙츠&page=1,2017-04-25 14:17,"[마켓인]앙츠, 코넥스 신규상장&hellip;오는 28일부터 거래","[이 기사는 4월 25일(화) 오후 2시 16분에 이데일리 IB정보 서비스 ‘마켓인’에 표출됐습니다] [이데일리 신상건 기자] 한국거래소는 앙츠의 코넥스시장 신규상장을 승인했다고 25일 밝혔다. 매매거래는 오는 28일부터 개시된다. 앙츠는 기계와 장비 수리업체로 평가가 7110원, 액면가 5000원이다. 지정자문인은 KB증권이다."
파이낸셜뉴스,267810,/news/news_read.nhn?article_id=0003807438&office_id=014&mode=search&query=앙츠&page=1,2017-04-25 14:11,"에스와이제이&middot;앙츠, 코넥스 상장","한국거래소는 에스와이제이와 앙츠의 코넥스시장 신규상장을 승인했다고 25일 밝혔다. 에스와이제이는 지난 2014년 만들어진 의류업체로 지난해 크라우드펀딩을 통해 자금조달에 성공했다. 지난해 실적은 매출액 129억원, 영업이익 21억원이다. 크라우드펀딩 성공기업으로서는 코넥스 시장에 상장하는 첫 사례로 내달 2일부터 매매를 시작한다. 앙츠는 휴대전화 등 모바일기기 수리 업체로 오는 28일부터 거래가 개시된다. 2015년 5월 설립돼 지난해 매출액 225억원, 영업익 6억원의 실적을 냈다."
연합뉴스,267810,/news/news_read.nhn?article_id=0009227192&office_id=001&mode=search&query=앙츠&page=1,2017-04-28 17:01,㈜앙츠 코넥스시장 신규상장기념식,"(서울=연합뉴스) 28일 오전 서울 여의도 한국거래소에서 아이폰 등 모바일기기 수리서비스를 제공하는 회사인 ㈜앙츠의 코넥스시장 신규상장기념식이 열리고 있다. 왼쪽부터 최규준 한국IR협의회 부회장, 이의준 벤처기업협회 부회장, 김재준 한국거래소 코스닥시장위원장, 박창진 ㈜앙츠 대표이사, 김성현 KB증권 IB총괄 부사장, 김혜경 코넥스협회 부회장. 2017.4.28 [한국거래소 제공=연합뉴스]"
이데일리,267810,/news/news_read.nhn?article_id=0003812571&office_id=018&mode=search&query=앙츠&page=1,2017-04-28 16:51,[포토] 앙츠 코넥스시장 신규상장기념식,"[이데일리 김태형 기자] 한국거래소 코스닥시장본부는 28일 서울사옥 홍보관에서 아이폰 등 모바일기기 수리서비스를 제공하는 회사인 (주)앙츠의 코넥스시장 신규상장기념식을 개최하였다. 왼쪽부터 최규준 한국IR협의회 부회장, 이의준 벤처기업협회 부회장, 김재준 한국거래소 코스닥시장위원회 위원장, 박창진 (주)앙츠 대표이사, 김성현 KB증권 IB총괄 부사장, 김혜경 코넥스협회 부회장. (사진=한국거래소)"
