source,symbol,link,date,title,content
이데일리,001210,/news/news_read.nhn?article_id=0003361306&office_id=018&mode=search&query=금호전기&page=1,2015-10-05 09:59,"금호전기, 화성시 봉담면 공장 처분 결정",[이데일리 김유성 기자] 금호전기(001210)는 경기도 화성시 봉담면에 있는 봉담공장 토지 및 건구축물을 처분키로 결정했다고 5일 공시했다. 처분 예상 금액은 42억원으로 자산총액 대비 0.8%다. 처분 목적은 신규 사업 투자 및 재무구조 개선이다.
파이낸셜뉴스,001210,/news/news_read.nhn?article_id=0003895107&office_id=014&mode=search&query=금호전기&page=1,2017-10-26 11:17,"[fnRASSI]금호전기, 1.59% 오르며 거래량 증가","금호전기(001210)의 당일 거래량이 최근 5거래일 거래량의 최고치를 경신하며 투자자들의 관심을 받고 있다. 그리고 금호전기는 4일 연속 상승흐름을 보이며, 11시 14분 현재 1.59% 증가한 8,290원에 거래중이다. 개인,외국인만 거래 참여 최근 한달간 주체별 거래비중을 살펴보면 개인이 94.38%, 외국인이 5.6%를 보였고, 기관은 거래참여가 없었다. 상장주식수 대비 거래량은 0.1%로 적정수준 최근 한달간 금호전기의 상장주식수 대비 거래량을 비교해보니 일별 매매회전율이 0.1%로 집계됐다. 그리고 동기간 장중 저점과 고점의 차이인 일평균 주가변동률을 1.98%를 나타내고 있다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다."
뉴시스,001210,/news/news_read.nhn?article_id=0008766763&office_id=003&mode=search&query=금호전기&page=1,2018-08-21 17:24,"금호전기, 235억 규모 토지 및 건물 처분","【서울=뉴시스】하종민 기자 = 금호전기(001210)는 재무구조 개선을 위해 금호에이치티에 235억원 규모의 경기도 용인시 처인구 남사면 봉무로 309외 2필지의 토지 및 건물을 처분하기로 결정했다고 21일 공시했다. 처분금액은 지난해 연결기준 자산의 5.73% 수준이며, 처분예정일자는 오는 30일이다."
이데일리,001210,/news/news_read.nhn?article_id=0003503972&office_id=018&mode=search&query=금호전기&page=1,2016-03-21 10:11,"금호전기, 남미 주요도시에 LED 가로등 공급","- 아르헨티나 주요 도시에 LED 가로등·투광등 13만대 공급계약 체결 [이데일리 박철근 기자] LED(발광다이오드) 조명 전문기업 금호전기(001210)가 남미 주요 도시에 LED 가로등을 공급한다. 금호전기는 21일 “국내기업 최초로 에코 에버리치(Eco Everreach, LLC)와 아르헨티나 주요도시에 LED 가로등과 투광등 약 13만대 공급에 관한 계약을 체결했다”고 발표했다. 이번 계약에 이어 추가 물량 수주 작업도 계속될 것으로 회사측은 기대하고 있다. 회사 관계자는 “이번 계약으로 남미 주요국가들이 적극적으로 추진중인 LED가로등 사업에 관한 경쟁우위를 점했다”며 “앞으로 해외공급을 확대해 글로벌 조명 기업으로 한 단계 더 도약할 것”이라고 강조했다."
머니투데이,001210,/news/news_read.nhn?article_id=0003708709&office_id=008&mode=search&query=금호전기&page=1,2016-07-08 17:31,"금호에이치티, 박명구 금호전기 회장이 190주 장내매수",[머니투데이 김지민 기자] 금호에이치티는 박명구 금호전기 대표이사 회장이 금호에이치티 주식 190주를 장내매수했다고 8일 공시했다. textlinktopstart textlinktopend textlinkstart
머니투데이,001210,/news/news_read.nhn?article_id=0003716001&office_id=008&mode=search&query=금호전기&page=1,2016-07-22 17:17,금호전기 박영구 고문 6313주 장내매도,[머니투데이 심재현 기자] 금호전기는 박영구 고문이 6313주(0.09%)를 장내매도했다고 22일공시했다. 박 고문이 잔여 지분은 52만8000주다. textlinktopstart textlinktopend textlinkstart
뉴시스,001210,/news/news_read.nhn?article_id=0007782186&office_id=003&mode=search&query=금호전기&page=1,2017-02-20 17:30,"금호전기, 지난해 연결 영업익 96억&hellip;흑자전환",【서울=뉴시스】김주아 기자 = 금호전기(001210)는 연결재무제표 기준 지난해 영업이익이 96억3251만원으로 전년 대비 흑자전환한 것으로 잠정집계됐다고 20일 공시했다. 같은 기간 매출액은 4151억1063만원으로 4.76% 늘었다. 당기순손실은 155억4141만원으로 72.42% 줄었다.
연합뉴스,001210,/news/news_read.nhn?article_id=0007895386&office_id=001&mode=search&query=금호전기&page=1,2015-10-05 10:12,"금호전기, 창해산업에 토지 및 건물 처분",(서울=연합뉴스) 김수진 기자 = 금호전기는 창해산업에 경기도 화성시 봉담공장 토지 및 건물을 42억원을 받고 처분한다고 5일 공시했다. 이는 지난해 말 연결재무제표 기준 자산총액대비 0.8%에 해당한다.
이데일리,001210,/news/news_read.nhn?article_id=0003958091&office_id=018&mode=search&query=금호전기&page=1,2017-10-31 08:51,"금호전기, LED 스킨테라피 신모델 '레이큐어 플러스' 출시","[이데일리 정태선 기자] LED조명기업 금호전기가 스킨테라피 브랜드 레이큐어 신모델을 출시했다. 금호전기(001210)는 올해 중순 출시한 레이큐어가 소비자로부터 좋은 반응을 얻고 있으며, 개인용 피부미용기기 시장이 확대됨에 따라 브랜드 선점을 위한 업그레이드 모델 레이큐어 플러스(가칭)를 선보인다고 31일 밝혔다. 이번에 새로 나온 레이큐어 플러스는 멜라닌 배출을 활성시켜 칙칙한 피부 개선에 도움을 주는 590nm파장대를 추가했으며 진동을 강화시켜 화장품 흡수를 더욱 촉진시켰다는 것이 특징이다. 이미 출시한 제품은 여드름 살균과 억제작용(415nm), 콜라겐 생성촉진(630nm), 피부 리프팅(830nm)에 효과가 있으며 조작이 간단하고 타이머가 내장되어 사용이 편리하다. 또 슬림한 소형이라 휴대가 간편하고, LED 조사각이 30°라 보다 집중적인 스킨케어가 가능하며 파팅(parting)라인 없어 마감처리가 깔끔하며 외관이 세련됐다. 레이큐어는 현재 국내 대형항공사 기내면세점에 판매되어 제품의 신뢰성을 확보하고 있으며, 국내 대형 가전 양판점의 온오프라인을 통해 소비자들의 입소문을 타고 있다. 또한, 일본내 최대면세점에 입점되어 좋은 반응을 얻고 있는 한편, 일본과 중국의 대형 양판점 입점을 눈앞에 두고 있어 본격적인 수출을 기대하고 있다. 금호전기의 레이큐어(raycure)는 “빛(ray) + 치료하다(cure)”의 합성어로 “빛에 관한 전문 기업인 만큼, LED광원을 이용한 뷰티 디바이스 시장에 대해서도 자신감이 있다”며 향후 더욱 스마트한 하이브리드 제품으로 고객을 만나겠다“고 관계자는 말했다."
전자신문,001210,/news/news_read.nhn?article_id=0002533996&office_id=030&mode=search&query=금호전기&page=1,2016-10-10 12:54,"[@공시]금호전기주식회사 외 2명 0.02%p 증가, 37.02% 보유","금호에이치티(214330)는 07일 최대주주 금호전기주식회사를  비롯한 특별관계자의 보유주식이 증가되었다고 발표했다. 이는 직전 보고일보다 2,113주 증가하여 지분율은 37.02%로 상승했다. 이번 보고 사유는 특별관계자수의 증가 및 주식 매수로  알려졌다."
한국경제,001210,/news/news_read.nhn?article_id=0003730718&office_id=015&mode=search&query=금호전기&page=1,2017-02-21 09:15,"[특징주]금호전기, 지난해 영업익 흑전 '상승'",[ 정형석 기자  ] 금호전기가 상승세를 나타내고 있다. 21일 오전 9시 12분 현재 금호전기는 전날보다 350원(3.35) 오른 1만800원에 거래되고 있다. 금호전기는 지난해 연결기준 영업이익이 96억3200만원으로 전년도 적자에서 흑자로 돌아섰다고 전날 공시했다. 매출액은 4151억1000만원으로 4.76% 증가했다. 당기순손실은 155억원으로 전년도 563억원 손실에서 크게 줄었다.
이데일리,001210,/news/news_read.nhn?article_id=0004178237&office_id=018&mode=search&query=금호전기&page=1,2018-08-21 17:31,"금호전기, 235억원 규모 토지&middot;건물 처분","[이데일리 이소현 기자] 금호전기(001210)는 재무구조 개선을 위해 금호에이치티에 235억원 규모의 경기도 용인시 처인구 남사면 봉무로 309외 2필지의 토지와 건물을 처분하기로 결정했다고 21일 공시했다. 처분금액은 지난해 연결재무제표 기준 자산의 5.73% 수준이며, 처분예정일자는 오는 30일이다."
