source,symbol,link,date,title,content
뉴시스,012170,/news/news_read.nhn?article_id=0007514732&office_id=003&mode=search&query=키위미디어그룹&page=1,2016-10-10 15:53,"키위미디어그룹, 키스톤프라퍼티스 등 주식 전량 458억에 매각","【서울=뉴시스】최예린 기자 = 키위미디어그룹(012170)은 미국 키스톤 프라퍼티스(keystone Properties, LLC)와 키스톤 인베스트먼트(Keystone Investment, LLC)의 보유 주식 전량을 각각 255억9126만원과 202억3361만원 규모에 양도한다고 10일 공시했다. 양도 예정일은 내년 8월31일이며, 거래 상대방은 Tom L. Scholl이다."
아시아경제,012170,/news/news_read.nhn?article_id=0003948324&office_id=277&mode=search&query=키위미디어그룹&page=1,2017-03-08 14:23,"키위미디어그룹, 삼성페이 커머스 연계 사업 위한 콘텐츠 협업 제휴","[아시아경제 박선미 기자]키위미디어그룹은 삼성전자와 삼성페이 내 ‘라이프스타일’ 서비스를 위한 제휴 계약을 체결했다고 8일 밝혔다. 삼성페이 내 ‘라이프스타일’은 매거진광고 등 다양한 형태의 콘텐츠를 열람할 수 있도록 추천 ·제공하는 콘텐츠 플랫폼 서비스로 지난해 9월부터 서비스되고 있으며, 오는 9일부터 라이프스타일 카테고리와 신규 콘텐츠가 확장 지원된다. 키위미디어그룹은 이번 제휴 계약을 통해 라이프스타일 전용 신규 콘텐츠를 제작하고, 삼성 페이 쇼핑을 통해 프리미엄 데님 브랜드 씨위(SIWY) 등 키위미디어그룹에서 판매하는 상품을 유통한다. 제공분야는 패션, 뷰티 등을 포함한 스타, 연예 분야로, 갤럭시스마트폰에 내장된 삼성 페이와 타사 안드로이드스마트폰도 사용할 수 있는 삼성 페이 미니 앱을 통해 이용 가능하다. 키위미디어그룹은 음악, 영화, TV 프로그램 제작, 상품 유통 등 다양한 문화 콘텐츠를 기획 · 제작하며 종합 콘텐츠 기업으로 자리매김하고 있다. 이번 전략 파트너십으로 키위미디어그룹은 신규 런칭하는 삼성 페이 쇼핑을 통해 영화, 드라마, 음악 등의 콘텐츠 경쟁력과 스타 파워를 활용해 ‘콘텐츠와 결합된 새로운 미디어 커머스 서비스’를 단계적으로 확장할 예정이다. 정철웅 키위미디어그룹 대표이사는 “삼성 페이 내 콘텐츠 제공 서비스를 시작으로, 궁극적으로는 개인 라이프스타일에 맞는 맞춤형 상품을 추천하고 제공해, 소비자의 편의를 극대화하는 것이 최종 목표""라며, ""이번 삼성 측과의 제휴로 기존 서비스가 한 단계 진화될 수 있는 시발점이 되기를 기대한다""고 밝혔다."
머니투데이,012170,/news/news_read.nhn?article_id=0004071131&office_id=008&mode=search&query=키위미디어그룹&page=1,2018-06-27 17:44,"키위미디어그룹, 75억원 규모 CB발행",[머니투데이 안재용 기자] 키위미디어그룹은 타법인 증권 취득자금 마련을 위해 75억원 규모 전환사채를 발행키로 결정했다고 27일 공시했다.
한국경제,012170,/news/news_read.nhn?article_id=0003911337&office_id=015&mode=search&query=키위미디어그룹&page=1,2018-03-22 09:20,"[특징주]키위미디어그룹, 급락&hellip;감사보고서 제출 지연","키위미디어그룹이 급락세를 나타내고 있다. 22일 오전 9시 16분 현재 키위미디어그룹은 전날보다 116원(16.93%) 내린 569원에 거래되고 있다. 사흘 연속 급락세다. 키위미디어그룹은 ""외부감사인의 감사절차가 종료되지 아니하여 현재 감사보고서 제출이 지연되고 있다""고 이날 공시했다. 회사 측은 ""외부감사인으로부터 감사보고서를 제출받는 즉시 이를 공시할 예정""이라고 설명했다. 정형석 한경닷컴 기자"
이데일리,012170,/news/news_read.nhn?article_id=0004166977&office_id=018&mode=search&query=키위미디어그룹&page=1,2018-08-07 17:33,"키위미디어그룹, 피엑스엔홀딩스 주식 10만주 취득결정","[이데일리 김정유 기자] 키위미디어그룹(012170)은 자회사 피엑스엔홀딩스 유상증자에 참여, 이 회사 주식 10만주를 250억원에 취득키로 결정했다고 7일 공시했다. 이는 키위미디어그룹의 자기자본대비 37.7%에 해당하는 규모다. 취득목적은 타법인 주식 취득을 위한 지분투자다."
이데일리,012170,/news/news_read.nhn?article_id=0003897513&office_id=018&mode=search&query=키위미디어그룹&page=1,2017-08-14 10:00,"키위미디어그룹, 데코앤이 경영권 인수&hellip;&quot;브랜드 유통사업 강화&quot;","[이데일리 이후섭 기자] 키위미디어그룹(012170) 은 코스닥 상장사 데코앤이(017680) 와 손잡고 브랜드 유통사업 강화에 나선다고 14일 밝혔다. 키위미디어그룹은 데코앤이의 기존 대주주 지분을 인수하는 주식양수도 계약을 체결했다고 지난 11일 공시했다. 지분 취득을 통한 경영권 인수가 목적으로 대주주지분 500만주(지분율 6.83%)를 100억원에 인수하는 조건이다. 키위미디어그룹은 이번 계약을 통해 지속적 수익창출 뿐만 아니라 자사에서 보유한 프리미엄 데님 브랜드 씨위와 함께 브랜드 유통 사업부문의 경쟁력 제고에 힘쓸 계획이라고 밝혔다. 회사는 미국·영국·프랑스·이탈리아 등 33개국에서 판매되는 씨위의 아시아 총판을 맡아 토탈 브랜드로 강화해 나가는 전략을 펼치고 있다. 올해 유니섹스 라인 론칭, 단독 매장 오픈, 삼성 페이 입점 등으로 유통망을 확대하고 있다. 지난 7월에는 중국 유통기업인 화련신광브랜드운영관리(천진) 유한공사와 계약을 체결하고 향후 3년간 연간 1000억원 규모의 한국 제품 유통 계획을 밝힌 바 있다. 회사는 중국 화련신광·태국 쇼디시(SHOW DC)·씨위의 해외 네트워크를 활용한 공동 마케팅, 물류 시스템의 공유, 기존 데코 유통망과 고객데이터 기반의 타깃 마케팅 등을 통해 매출 증대에 집중할 방침이다. 1978년 설립된 데코앤이는 40년간 여성 의류를 생산 및 판매해 온 글로벌 패션기업이다. 주요 브랜드로는 럭셔리 캐릭터 브랜드 데코(DECO), 페미닌&모던 캐릭터 브랜드 아나카프리(ANA CAPRI), 영캐주얼 브랜드 나인식스뉴욕(96NY), 온라인 편집몰캐쉬(CASH) 등이 있다. 대표 브랜드인 데코는 80여개의 전국 주요 백화점 및 직영점·대리점을 통해 운영하고 있다. 정철웅 키위미디어그룹 대표는 “이번 데코앤이 인수를 통해 브랜드 유통 사업을 강화하고 씨위와의 시너지 창출을 극대화할 것”이라며 “양사가 쌓아온 노하우로 유통 사업이 지속적 성과를 낼 수 있도록 적극 지원할 계획”이라고 전했다."
파이낸셜뉴스,012170,/news/news_read.nhn?article_id=0004076071&office_id=014&mode=search&query=키위미디어그룹&page=1,2018-08-16 10:16,"[fnRASSI]키위미디어그룹, 8.1% 내리며 거래량 증가","키위미디어그룹(012170)의 당일 거래량이 최근 5거래일 거래량의 최고치를 경신했다. 그리고 현재 전 거래일보다 8.1% 감소하여 5일 연속 하락흐름을 보이고 있다. 기관/개인 순매수, 외국인은 순매도(한달누적)  8월9일부터 전일까지 기관이 4거래일 연속 순매수했다. 4주간을 기준으로 보면 기관이 순매도를 기록하다가 다시 순매수로 돌아서면서 8,801주를 순매수했고, 개인들도 매수반전의 모습을 보이며 557,580주를 순매수했다. 반면 그 동안 외국인은 순매도로 돌아서면서 566,381주를 순매도했다. 외국인 보유량 감소, 기관 증가 (5일 누적) 최근 5일간 동종목의 외국인 투자자는 213,822주 순매도하였고 반면 기관은 306주 순매수하였다. 전날 두 주체 각각 231,722주, 306주 순매수하며 보유 비율을 늘렸다. 다음 표는 동종목의 외국인, 기관의 일별 순매수량을 나타낸 것이다. 'fnRASSI'는 증권전문 기업 씽크풀과 파이낸셜뉴스의 협업으로 로봇기자가 실시간으로 생산하는 기사입니다."
전자신문,012170,/news/news_read.nhn?article_id=0002650879&office_id=030&mode=search&query=키위미디어그룹&page=1,2017-10-25 17:44,"[ET투자뉴스][데코앤이 지분 변동] (주)키위미디어그룹14.89%p 증가, 14...","데코앤이(017680)는 25일 주요주주 (주)키위미디어그룹의 보유주식이 증가되었다고 발표했다. 이는 직전 보고일보다 6,929,510주 증가하여 지분율은 14.89%로 상승했다. 이번 보고 사유는 전환사채취득으로  알려졌다.   최대주주와 특수관계자의 지분 변동은 주가에 영향을 주는 요인이다. 특히 보유비율을 지속적으로 늘리거나 줄일 경우, 해당종목 투자시 유의할 필요가 있다.  다음은 데코앤이의 지분 변동 내역과 보유 내역이다."
전자신문,012170,/news/news_read.nhn?article_id=0002678268&office_id=030&mode=search&query=키위미디어그룹&page=1,2018-01-26 09:45,[ET투자뉴스]키위미디어그룹_외국인의 매수세 유입 이후 주가가 탄력 받나 현재 +...,"외국인이 전일 키위미디어그룹을 평소와 다르게 큰 규모로 순매수했다. 전일 순매수량은 전체 거래량의 16.09%를 차지할 정도로 크다. 외국인의 순매수로 수급여건이 개선되면서 주가도 상승세를 나타내고 있다. 이러한 영향권에서 26일 오전 9시 43분 현재 27원(3.61%) 오른 774원을 기록하고 있다.    [주가/수급동향]     1월18일부터 전일까지 외국인이 6거래일 연속 동종목을 사들였다. 최근 한달간 키위미디어그의 상장주식수 대비 거래량을 비교해보니 일별 매매회전율이 1.38%로 집계됐다.  그리고 동기간 장중 저점과 고점의 차이인 일평균 주가변동률을 3.07%를 나타내고 있다.  그리고 최근 5일간 거래비중은 개인이 87.6%, 외국인이 12.39%를 기록한 것으로 나타났다.     [업종내 종목흐름]     이 시각 현재 관련종목들은 상승이 다소 우세한 가운데 유통업업종이    1.34% 상승하고 있다. 대구백화점 12,000원▲50(+0.42%) 신흥 11,200원0 (0.00%)  현대코퍼레이션홀딩스 15,050원▲100(+0.67%) 신일산업 1,550원0 (0.00%)    [재무특징]     영업이익률 현재 -72.04%로 업종평균 하회.  PBR은 1.49임."
이데일리,012170,/news/news_read.nhn?article_id=0003977141&office_id=018&mode=search&query=키위미디어그룹&page=1,2017-11-23 10:26,"[특징주]키위미디어그룹, 中 문화예술단체와 협력 소식에 `급등`","[이데일리 이후섭 기자] 키위미디어그룹(012170)이 급등세다. 중국 문화예술단체와 아티스트 트레이닝 및 콘텐츠 제작 공급계약 체결 소식에 영향을 받은 것으로 보인다. 23일 오전 10시18분 현재 키위미디어그룹은 전날대비 107원(14.88%) 오른 826원에 거래되고 있다. 키위미디어그룹은 중국 백월문화창의유한공사와 아티스트 트레이닝 및 콘텐츠 제작 공급계약을 체결했다고 이날 밝혔다. 이번 계약은 중국의 전통극인 월극의 현대화 및 글로벌화뿐만 아니라 뮤지컬, K-POP 등 아티스트 양성과 한국 뮤지컬의 중국 진출 등을 위해 추진하게 됐다고 회사 측은 설명했다. 이번 계약을 통해 중국의 월극 아티스트들은 키위미디어그룹이 제공하는 트레이닝 프로그램을 이수하고 뮤직비디오 제작에 참여한다. 양사는 향후 아이돌, 뮤지컬, 아카데미, 공연, 방송 콘텐츠, 음원 사업 등에서 협력을 이어나갈 계획이다."
