source,symbol,link,date,title,content
머니S,001680,/news/news_read.nhn?article_id=0000337916&office_id=417&mode=search&query=대상&page=10,2018-08-27 16:15,"하나카드, 태풍 피해고객 대상 긴급 금융지원",하나카드는 지난주 발생한 태풍 ‘솔릭’으로 피해를 입은 고객에게 긴급 금융서비스를 지원한다고 27일 밝혔다. 긴급 금융서비스 지원 신청 시 신청한 달부터 최대 6개월까지 신용카드 이용금액이 청구 유예된다. 연체 중인 건은 최대 6개월간 채권추심이 중단되며 분할 상환할 수 있다. 지원 신청은 오는 28일부터 11월 말까지 가능하다. 또 청구 유예기간 동안 할부이자 및 카드대출이자는 청구되지 않는다. 11월 말까지 신규로 신청한 장기카드대출(카드론) 및 단기카드대출(현금서비스)의 이자는 30% 인하된다. 하나카드의 긴급 금융서비스 지원은 하나카드 홈페이지 공지사항에서 확인할 수 있으며 해당 지역 행정관층이 발급하는 ‘피해사실확인서’를 발급받아 하나카드 고객센터에 신청하면 된다.
머니투데이,001680,/news/news_read.nhn?article_id=0004095953&office_id=008&mode=search&query=대상&page=15,2018-08-24 16:14,"동원 &quot;현저한 시황변동 관련, 중요 공시대상 없어&quot;","[머니투데이 민승기 기자] 동원은 24일 현저한 시황변동 관련 한국거래소의 조회공시 요구에 ""현저한 시황변동에 영향을 미칠만한 중요 공시대상이 없다""고 답변했다."
KBS 뉴스,001680,/news/news_read.nhn?article_id=0010608289&office_id=056&mode=search&query=대상&page=42,2018-08-10 10:58,"BMW 리콜 대상 차량, 평택항 집결","BMW코리아가 긴급 안전진단을 받은 리콜 대상 차량 가운데 이상이 있는 차들을 평택항 차량물류센터로 이동시키고 있다고 밝혔습니다. BMW코리아 관계자는 오늘(10일) ""서울, 경기 등 수도권 일대 서비스센터에 입고된 차량 중 고객이 동의한 경우에 한 해 이상이 있는 차를 평택항 쪽으로 옮기고 있다""고 말했습니다. 리콜 대상 차량을 평택항으로 이동시키는 것은 서비스센터에 안전진단을 받으려는 고객이 몰리면서 주차난으로 고객 불편을 낳고 안전진단도 원활하게 진행하지 못할 우려가 있기 때문이라고 BMW코리아 측은 설명했습니다. BMW코리아는 평택항에 리콜 부품인 배기가스 재순환장치(EGR)가 도착하면 이들 차량에 대해 교체 작업을 한 뒤 고객에게 차량을 인도하게 됩니다. BMW코리아 관계자는 ""물류센터는 야외이지만 직원들이 꾸준히 차량을 관리하고 울타리가 쳐져 있기 때문에 차량 안전에는 큰 문제가 없을 것""이라고 말했습니다. [사진출처 : 연합뉴스]"
연합뉴스,001680,/news/news_read.nhn?article_id=0010300326&office_id=001&mode=search&query=대상&page=11,2018-08-27 14:58,당진 석문산단 인입철도 건설 청신호&hellip;예비타당성 조사대상 선정,"(홍성=연합뉴스) 박주영 기자 = 서해선 복선전철과 충남 당진 석문국가산업단지를 연결하는 인입철도 건설 사업에 파란불이 켜졌다. 석문산단 인입철도 위치도[충남도 제공=연합뉴스] 27일 충남도에 따르면 '석문국가산업단지 인입철도(이하 석문산단선) 건설 사업'이 기획재정부의 예비타당성 조사(예타) 대상에 선정됐다. 석문산단선은 2020년 완공 예정인 서해선 복선전철 101호 정거장(가칭 합덕역)에서 아산국가산업단지∼송산지방산업단지∼석문산단(총연장 31㎞)을 연결하는 것으로, 사업에 국비 9천380억원이 지원된다. 예타 결과는 한국개발연구원의 기초조사와 경제성·정책적 분석을 거쳐 내년 하반기께 발표된다. 정석완 도 국토교통국장은 ""국토교통부의 사전타당성 조사에서 사업비 대비 통행시간과 환경비용 절감 등 편익 측면에서 높게 나와 예타 대상으로 선정된 것으로 분석된다""며 ""석문산단선이 건설되면 충남 서북부권의 새로운 광역철도교통망으로서 석문산단 분양 활성화와 서북부 지역 발전에 기여할 것""이라고 말했다."
헤럴드경제,001680,/news/news_read.nhn?article_id=0001432973&office_id=016&mode=search&query=대상&page=16,2018-08-24 08:29,&lsquo;한화사이언스챌린지 2018&rsquo; 대상에 경상대 사대부고 박준&middot;김성민,"[사진=한화사이언스챌린지 대상을 수상한 김성민(좌), 박준(우) 학생]-8회째 맞이하는 국내 최대 과학경진대회 [헤럴드경제=이승환 기자] 한화그룹이 주최하는 ‘미래 노벨상을 향한 과학영재들의 최고 경연장’인 ‘한화사이언스챌린지 2018’ 본선 대회가 지난 21~23일 경기도 가평에 위치한 한화인재경영원에서 진행됐다. 대상은 물의 부피 팽창을 이용한 ‘대기전력이 발생하지 않는 스위치에 대한 연구 및 활용 방안’을 고안해 겨울철 동파사고 및 빙판사고의 효율적인 예방책을 제시한 경상대학교 사범대학부설고 박준, 김성민 학생(지도교사 노학기)이 수상했다.  [사진=한화사이언스챌린지 본선 전시회 중 준비한 발표 내용을 심사위원 앞에서 발표하고 심사위원과 질의응답을 하는 참가 학생의 모습] 겨울철 동파나 빙판길을 예방하기 위한 열선인 ‘스노우 멜팅 케이블’이 있으나 외진 곳에서는 설치 및 관리가 어렵고 지속적인 전기 공급이 엄청난 자원 손실을 초래하게 된다. 이 점을 해결하고자 사람의 관리가 필요 없는 스위치를 고민한 결과 물의 부피 팽창이라는 기본적인 과학 상식으로 획기적인 얼음스위치를 고안하게 된 것이다. 본선에 참가한 모든 팀들은 ‘Saving the earth’라는 테마에 맞춰 지구를 구하기 위한 저마다의 기발한 아이디어를 연구주제에 녹여냈다. 꽃뱅이의 배설물을 활용한 번데기방 형성 원리를 이용하여 친환경적인 토양 유실 방지 대책을 고안하기도 하고, 블레이드의 회전 방향에 따라 바람의 방향이 바뀌는 원리를 이용한 친환경 미세먼지 제거 장치를 만들기도 하는 등 환경과 미래를 생각하는 과학 영재들의 뛰어난 아이디어가 심사위원들의 탄성을 이끌어냈다. [사진=한화사이언스챌린지 요약발표 시간에 참가학생과 심사위원 앞에서 발표 중인 학생들의 모습] ‘한화사이언스챌린지’는 그 이름이 과학경진대회의 대명사가 될 정도로 고등학생들 사이에서는 어떤 대회보다 큰 관심을 받는 대회이다. 올해 대회는 총 624개 팀 1248명의 학생들이 지원해 역대 최대 규모의 참가자 수를 기록했다. 8년간 누적 참가자 수가 1만 명을 훌쩍 뛰어 넘었다. 23일 진행된 시상식에서 한화케미칼 김창범 대표이사(부회장)는 “다양한 인재들의 창의적인 아이디어와 과학에 대한 열정이 집약된 참신한 연구결과물들이 나아가 먼 미래에 인류의 발전사에도 중추적인 역할을 할 것”이라며 “모든 학생들이 세계적인 과학자로 성장하길 바란다”고 말했다."
전자신문,001680,/news/news_read.nhn?article_id=0002735588&office_id=030&mode=search&query=대상&page=17,2018-08-23 14:15,"KTNET, 입출항신고 서비스 전면 확대... 모든 선사 대상 제공","한국무역정보통신(KTNET·대표 김용환)은 해수부 및 세관·출입국 관리·검역(CIQ) 기관 입출항신고 서비스를 전면 확대, 모든 선사를 대상으로 제공한다고 23일 밝혔다. 물류업계 경쟁력 향상과 편의성이 크게 높아질 전망이다. 입출항신고 서비스는 선사가 입항 또는 출항 시에 해양수산부 및 관세청, 출입국사무소, 질병관리본부에 제출하는 제반 입출항신고 업무를 전자적으로 처리하는 서비스다. 해수부 및 CIQ기관 직접연계로 선사 신고업무 편의성을 높인다. 서비스 첫 화면에 대시보드(Dash Board) 기능을 구현, 모선별로 신고현황을 한눈에 볼 수 있다. 해수부 및 CIQ 기관별로도 송수신 현황 및 수신 상태, 기관 응답내역 등을 일괄 조회 가능하다. 예약전송 기능으로 신고문서 발송시간 사전 예약도 지원한다. 제출기한이 정해져 있는 신고문서를 미리 예약 저장해 두면 스마트폰 푸시(Push)로 미제출문서를 통보한다. 신고업무 편의성 제고를 위해 신고양식을 팩스로 전송하는 기능도 제공한다. 입출항신고 서비스를 모바일 형태 플랫폼으로도 동시 오픈했다. 물류현장에서 바로 입출항신고가 가능하다. 선박 입출항 일시와 이동경로를 감안한 최근 선박정보를 신고와 연계해 그대로 활용, 입력시간과 오류 가능성도 낮췄다. KTNET 입출항신고 서비스는 주요 국적 선사인 현대상선과 SM상선, 외국적 선사인 하파그로이드, 코스코쉬핑코리아 등에서 수개월동안 이용하며 서비스 안정성 및 편의성을 검증했다. 화물신고, 컨테이너 반출입, 해상B2B 서비스 등에서도 호평 받았다. 김용환 KTNET 사장은 “입출항신고 서비스 전면 확대를 계기로 물류업계에 필요한 서비스를 지속적으로 발굴해 제공할 계획”이라며 “블록체인, AI(인공지능) 등 4차 산업혁명 기술을 서비스에 접목하고 해상물류 서비스 안정성 제고 및 고객 신뢰확보를 위해 노력할 것”이라고 말했다. KTNET은 서비스 오픈에 맞춰 부산센터 사무실(부산무역회관 8층) 일부를 고객전용 라운지와 회의실로 조성했다. 해운선사 등 부산지역 현장고객과 소통하고 정보를 교류하는 공간으로 활용할 계획이다. 라운지는 해운선사 등 KTNET 고객은 누구나 이용할 수 있다."
매일경제,001680,/news/news_read.nhn?article_id=0004197958&office_id=009&mode=search&query=대상&page=47,2018-08-08 13:59,"랑세스, 초등학생 대상 `여름방학 과학교실` 운영","[사진제공 = 랑세스] 독일계 특수화학기업 랑세스는 여름방학 동안 서울 동작구 소재 지역아동센터 및 복지관 초등학생을 대상으로 '랑세스 과학교실'을 운영한다고 8일 밝혔다. 랑세스는 학생들이 과학과 기술에 흥미를 가지고 미래 인재로 성장할 수 있도록 세계 곳곳에서 사업장이 위치한 지역의 학생들에게 과학교육 지원 활동을 펼쳐왔다. 한국에서는 과학교육 기회가 상대적으로 적은 지역아동센터 학생들에게 양질의 과학실험과 체험 기회를 제공한다. 이번 과학교실은 오는 24일까지 동작구 내 5개 지역아동센터 총 46명의 초등학생을 대상으로 진행된다. '플라스틱의 원리', '아리수 정수과정', '설탕으로 달콤해지는 세상' '빛의 원리' 등을 주제로 총 4회에 걸쳐 어린 학생들이 과학원리를 보다 쉽고 친근하게 탐구할 수 있도록 이론교육과 실험을 함께 진행한다. 수업은 체험교육 전문 사회적기업 '아하!열린교육센터'가 담당한다. 현장 학습 프로그램 '국립과천과학관 탐방'도  있다. 랑세스코리아 임직원이 자원봉사자로 참가해 학생들과 함께 자연과학 기초 원리부터 생활 속 첨단과학까지 두루 체험하는 시간을 가질 예정이다. 고제웅 랑세스코리아 사장은 ""랑세스는 지난 10년 간 학생들이 과학에 관심을 가지고 창의력을 발휘할 기회를 만들어 주고자 노력해왔다""며 ""이런 기회들이 랑세스의 미래뿐만 아니라 학생들 스스로 자신의 미래를 만들어 가는 데 큰 디딤돌이 될 것""이라고 말했다. [디지털뉴스국 최기성 기자] r_start // r_end //"
뉴시스,001680,/news/news_read.nhn?article_id=0008766463&office_id=003&mode=search&query=대상&page=21,2018-08-21 15:47,"GS리테일, 직원 대상 심폐소생술 교육","【서울=뉴시스】표주연 기자 = GS리테일은 21일 오후 3시 서울 역삼동 본사에서 직원들을 대상으로 심폐소생술 응급처치 전문강사를 초빙해 심폐소생술과 자동심장충격기 사용 방법을 교육했다. 이번 교육은 GS25와 GS수퍼마켓, 랄라블라와 자회사 CVS넷을 비롯한 GS리테일의 직원 100여명이 참여했다. 일상에서 심정지 등의 긴급 환자가 발생한 상황에서 신속하게 대처하는 응급처치능력을 기르기 위해 실시됐다. 심폐소생술 관련 동영상 이론교육 시청 후, 실습용 마네킹을 대상으로 심폐소생술 시행방법, 자동심장충격기 조작법 등을 진행됐다. GS리테일은 현재 상반기와 하반기 2회에 걸쳐 진행하던 심폐소생술 교육을 내년부터 3~4회 확대 운영할 계획이다."
뉴시스,001680,/news/news_read.nhn?article_id=0008747651&office_id=003&mode=search&query=대상&page=47,2018-08-08 17:39,식약처 &quot;임상시험 대상자 안전위협 등 위반 사례 없어&quot;,"【서울=뉴시스】류난영 기자 = 제약사들이 신약 개발을 위해 반드시 거쳐야 하는 임상시험 과정에서 임상 대상자의 안전을 위협하거나 임상시험 결과 신뢰성에 영향을 준 사례가 없는 것으로 조사됐다. 식품의약품안전처는 의료기관 내 설치된 임상시험심사위원회(IRB) 구성·운영의 적절성 등을 확인하기 위한 실태조사 결과 임상시험대상자 안전 및 임상시험 결과의 신뢰성에 영향을 주는 중대한 위반사항은 없었다고 8일 밝혔다. 임상시험심사위원회는 임상시험에 참여하는 대상자의 권리·안전·복지를 위하여 의료기관(시험기관) 내 독립적으로 설치한 상설위원회다. 다만 임상시험심사위원회 위원 위촉 이전에 심사업무를 진행 했거나 심사 시 임상시험자자료집 검토를 누락하는 등 관련 규정을 위반한 사례가 각각 1건씩 확인돼 행정처분 및 시정조치 했다. 이번 점검은 의료기관에서 실시되는 임상시험의 안전성과 윤리성을 심의하는 IRB의 독립성과 공정성을 검증하기 위해 실시됐다. 점검 대상은 국내 임상시험 승인 건수의 75% 이상을 차지하는 상위 30개 의료기관 가운데 2017~2018년에 점검실적이 없는 13개 기관으로 선정했다. 식약처는 임상시험 관련 미국, 유럽연합(EU), 일본 등이 가입되어 있는 의약품국제조화회의(ICH)의 임상시험 관련 기준과 동등한 수준으로 제도를 운영하고 있다. 식약처는 ""향후 임상시험에 참여하는 대상자의 권리·안전·복지가 보장될 수 있도록 IRB 독립성·공정성 확보를 위한 운영표준안을 마련하는 등 임상시험 안전관리에 만전을 기하겠다""고 말했다."
머니투데이,001680,/news/news_read.nhn?article_id=0004094371&office_id=008&mode=search&query=대상&page=20,2018-08-21 17:12,"VVIP 프리미엄급 화장품 &lsquo;본에스티스&rsquo;, 품질혁신 화장품 분야 대상","[머니투데이 중기&창업팀 고문순 기자] 본에스티스(대표 한도숙)가 최근 스포츠서울 품질혁신(화장품 분야) 대상에 선정됐다고 밝혔다. 최근 3년 연속 소비자가 뽑은 서비스고객만족대상 수상을 한 바 있는 본에스티스는 30년 경력의 화장품 개발·생산 전문 기업으로 펩타이드 관련 특허 3개, ISO9001/14001, 기술평가 우수기업 인증을 획득했다. 본에스티스 한도숙 대표/사진제공=본에스티스 고품질 에스테틱 안티에이징 화장품을 선보이고 있는 본에스티스는 피부 탄력의 대명사인 펩타이드, 천연 바이오크로이터와 나노바이오 유효 성분, 동충하초의 코디세핀, 가시오가피 셀 등 자연 유래 물질들을 활용해 안전성을 높였다. 본에스티스 관계자는 “자사 제품들은 진피층까지 침투해 콜라겐과 히알루론산 생성을 활성화시켜 보습, 탄력, 볼륨, 주름 개선, 세포 재생, 항산화에 도움을 준다”며 “미스코리아, 연예인, 중국‧대만 총통, 베트남 총리 부인 등 세계 셀럽들이 애용하고 있다”고 밝혔다. 본에스티스 측은 현재 삼성화재 VVIP 고객과 250개 에스테틱 판매망을 갖춘 100년 전통의 일본 키타오 코스메틱사에 파이테라피 전 라인을 교육과 함께 공급하고 있다. 뿐만 아니라 최근 개그맨 김대희를 자사 ‘건강한 피부가 행복을 불러요’ 행복 캠페인의 홍보대사로 발탁해 주목을 받은 바 있다. 김대희는 이번 홍보대사 위촉을 계기로 본에스티스가 주최‧주관하는 다양한 행사 참여는 물론 브랜드 홍보에도 앞장설 예정이다. 한도숙 대표는 2006년 일본 안티에이징 국제심포지엄 그랑프리 수상을 한 바 있다. 한 대표는 “강남 논현 본점, 한남점, 여의도점 등에서 에스테틱을 운영하며 얻은 노하우를 제품 연구 개발에 접목해 가시적 효능의 제품을 개발할 수 있는 기술력을 확보했다”며 “앞으로도 지속적인 연구 개발로 세계 시장에 K-뷰티를 알리고, 선도하는 기업이 될 것”이라고 밝혔다."
